FSA,POSTAL_CODE,PLACE_NAME,PROV,AREA_TYPE,LATITUDE,LONGITUDE
B3J,B3J2R8,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2R9,Halifax,NS,Urban,44.651583,-63.572435
B3J,B3J2S1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2S3,Halifax,NS,Urban,44.651585,-63.572435
B3J,B3J2S4,Halifax,NS,Urban,44.651586,-63.572435
B3J,B3J2S7,Halifax,NS,Urban,44.651587,-63.572435
B3J,B3J2S9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2T1,Halifax,NS,Urban,44.651589,-63.572435
B3J,B3J2T2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2T3,Halifax,NS,Urban,44.644152,-63.574529
B3J,B3J2T4,Halifax,NS,Urban,44.651591,-63.572435
B3J,B3J2T5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2T7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2T8,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2T9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2V1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2V2,Halifax,NS,Urban,44.651597,-63.572435
B3J,B3J2V3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2V4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2V6,Halifax,NS,Urban,44.6516,-63.572435
B3J,B3J2V7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2V9,Halifax,NS,Urban,44.651602,-63.572435
B3J,B3J2W1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2W2,Halifax,NS,Urban,44.651604,-63.572435
B3J,B3J2W3,Halifax,NS,Urban,44.648514,-63.646026
B3J,B3J2W5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2X1,Halifax,NS,Urban,44.651606,-63.572435
B3J,B3J2X2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2X3,Halifax,NS,Urban,44.651608,-63.572435
B3J,B3J2X4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2X5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2X6,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2X9,Halifax,NS,Urban,44.651612,-63.572435
B3J,B3J2Y1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Y2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Y3,Halifax,NS,Urban,44.651615,-63.572435
B3J,B3J2Y4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Y5,Halifax,NS,Urban,44.651617,-63.572435
B3J,B3J2Y6,Halifax,NS,Urban,44.651618,-63.572435
B3J,B3J2Y7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Y8,Halifax,NS,Urban,44.65162,-63.572435
B3J,B3J2Y9,Halifax,NS,Urban,44.651621,-63.572435
B3J,B3J2Z1,Halifax,NS,Urban,44.651622,-63.572435
B3J,B3J2Z2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z6,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J2Z8,Halifax,NS,Urban,44.651629,-63.572435
B3J,B3J2Z9,Halifax,NS,Urban,44.65163,-63.572435
B3J,B3J3A1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3A2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3A3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3A4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3A5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3A8,Halifax,NS,Urban,44.651636,-63.572435
B3J,B3J3A9,Halifax,NS,Urban,44.651637,-63.572435
B3J,B3J3B2,Halifax,NS,Urban,44.651638,-63.572435
B3J,B3J3B4,Halifax,NS,Urban,44.651639,-63.572435
B3J,B3J3B5,Halifax,NS,Urban,44.65164,-63.572435
B3J,B3J3B6,Halifax,NS,Urban,44.651641,-63.572435
B3J,B3J3B7,Halifax,NS,Urban,44.651642,-63.572435
B3J,B3J3B8,Halifax,NS,Urban,44.651643,-63.572435
B3J,B3J3C2,Halifax,NS,Urban,44.651644,-63.572435
B3J,B3J3C4,Halifax,NS,Urban,44.651645,-63.572435
B3J,B3J3C5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3C6,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3C7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3C8,Halifax,NS,Urban,44.651649,-63.572435
B3J,B3J3C9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3E1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3E4,Halifax,NS,Urban,44.651651,-63.572435
B3J,B3J3E5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3E6,Halifax,NS,Urban,44.651653,-63.572435
B3J,B3J3E7,Halifax,NS,Urban,44.651654,-63.572435
B3J,B3J3E9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3G1,Halifax,NS,Urban,44.651656,-63.572435
B3J,B3J3G2,Halifax,NS,Urban,44.651657,-63.572435
B3J,B3J3G4,Halifax,NS,Urban,44.651658,-63.572435
B3J,B3J3G5,Halifax,NS,Urban,44.641068,-63.576534
B3J,B3J3G6,Halifax,NS,Urban,44.641069,-63.576534
B3J,B3J3G7,Halifax,NS,Urban,44.64107,-63.576534
B3J,B3J3G9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3H1,Halifax,NS,Urban,44.641071,-63.576534
B3J,B3J3H2,Halifax,NS,Urban,44.641072,-63.576534
B3J,B3J3H3,Halifax,NS,Urban,44.641073,-63.576534
B3J,B3J3H5,Halifax,NS,Urban,44.641074,-63.576534
B3J,B3J3H6,Halifax,NS,Urban,44.641075,-63.576534
B3J,B3J3H7,Halifax,NS,Urban,44.642693,-63.575722
B3J,B3J3H9,Halifax,NS,Urban,44.641076,-63.576534
B3J,B3J3J1,Halifax,NS,Urban,44.641077,-63.576534
B3J,B3J3J2,Halifax,NS,Urban,44.654162,-63.599209
B3J,B3J3J3,Halifax,NS,Urban,44.641078,-63.576534
B3J,B3J3J4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3J5,Halifax,NS,Urban,44.652509,-63.577349
B3J,B3J3J6,Halifax,NS,Urban,44.649359,-63.574261
B3J,B3J3J7,Halifax,NS,Urban,44.650874,-63.578947
B3J,B3J3J8,Halifax,NS,Urban,44.65095794,-63.57894264
B3J,B3J3J9,Halifax,NS,Urban,44.647357,-63.572681
B3J,B3J3K1,Halifax,NS,Urban,44.65108972,-63.57608907
B3J,B3J3K2,Halifax,NS,Urban,44.65166,-63.572435
B3J,B3J3K3,Halifax,NS,Urban,44.64335495,-63.57813098
B3J,B3J3K4,Halifax,NS,Urban,44.647516,-63.575021
B3J,B3J3K5,Halifax,NS,Urban,44.644489,-63.572554
B3J,B3J3K6,Halifax,NS,Urban,44.641079,-63.576534
B3J,B3J3K7,Halifax,NS,Urban,44.648236,-63.574636
B3J,B3J3K8,Halifax,NS,Urban,44.648408,-63.57472
B3J,B3J3K9,Halifax,NS,Urban,44.64850981,-63.57476937
B3J,B3J3L1,Halifax,NS,Urban,44.636354,-63.569504
B3J,B3J3L2,Halifax,NS,Urban,44.648663,-63.577409
B3J,B3J3L3,Halifax,NS,Urban,44.64060677,-63.57352624
B3J,B3J3L4,Halifax,NS,Urban,44.640276,-63.574286
B3J,B3J3L5,Halifax,NS,Urban,44.650207,-63.576701
B3J,B3J3L6,Halifax,NS,Urban,44.648882,-63.57495
B3J,B3J3L7,Halifax,NS,Urban,44.649083,-63.575048
B3J,B3J3L8,Halifax,NS,Urban,44.648999,-63.577962
B3J,B3J3L9,Halifax,NS,Urban,44.650945,-63.578137
B3J,B3J3M1,Halifax,NS,Urban,44.648747,-63.577444
B3J,B3J3M2,Halifax,NS,Urban,44.651661,-63.572435
B3J,B3J3M3,Halifax,NS,Urban,44.64722457,-63.57628748
B3J,B3J3M4,Halifax,NS,Urban,44.64471815,-63.571345
B3J,B3J3M5,Halifax,NS,Urban,44.64484,-63.571272
B3J,B3J3M6,Halifax,NS,Urban,44.651662,-63.572435
B3J,B3J3M7,Halifax,NS,Urban,44.642749,-63.577974
B3J,B3J3M8,Halifax,NS,Urban,44.647395,-63.5727
B3J,B3J3N1,Halifax,NS,Urban,44.646291,-63.573244
B3J,B3J3N2,Halifax,NS,Urban,44.65201157,-63.57606155
B3J,B3J3N3,Halifax,NS,Urban,44.65084492,-63.57467852
B3J,B3J3N4,Halifax,NS,Urban,44.64895408,-63.57347352
B3J,B3J3N5,Halifax,NS,Urban,44.651663,-63.572435
B3J,B3J3N6,Halifax,NS,Urban,44.6471396,-63.57481118
B3J,B3J3N7,Halifax,NS,Urban,44.645199,-63.572345
B3J,B3J3N8,Halifax,NS,Urban,44.6481,-63.575348
B3J,B3J3N9,Halifax,NS,Urban,44.6472,-63.576273
B3J,B3J3P1,Halifax,NS,Urban,44.674409,-63.616146
B3J,B3J3P2,Halifax,NS,Urban,44.642046,-63.570078
B3J,B3J3P3,Halifax,NS,Urban,44.64227134,-63.57005968
B3J,B3J3P4,Halifax,NS,Urban,44.651664,-63.572435
B3J,B3J3P5,Halifax,NS,Urban,44.645888,-63.576355
B3J,B3J3P6,Halifax,NS,Urban,44.646006,-63.570789
B3J,B3J3P7,Halifax,NS,Urban,44.651665,-63.572435
B3J,B3J3P8,Halifax,NS,Urban,44.64612,-63.573934
B3J,B3J3P9,Halifax,NS,Urban,44.647361,-63.57563
B3J,B3J3R1,Halifax,NS,Urban,44.64898883,-63.57427067
B3J,B3J3R2,Halifax,NS,Urban,44.651666,-63.572435
B3J,B3J3R3,Halifax,NS,Urban,44.64269727,-63.56899455
B3J,B3J3R4,Halifax,NS,Urban,44.642715,-63.578668
B3J,B3J3R5,Halifax,NS,Urban,44.645046,-63.57027
B3J,B3J3R6,Halifax,NS,Urban,44.651792,-63.576428
B3J,B3J3R7,Halifax,NS,Urban,44.65208895,-63.57614729
B3J,B3J3R8,Halifax,NS,Urban,44.640818,-63.567892
B3J,B3J3R9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3S1,Halifax,NS,Urban,44.656295,-63.629638
B3J,B3J3S2,Halifax,NS,Urban,44.647025,-63.572888
B3J,B3J3S3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3S4,Halifax,NS,Urban,44.64098924,-63.56939902
B3J,B3J3S5,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3S6,Halifax,NS,Urban,44.65167,-63.572435
B3J,B3J3S7,Halifax,NS,Urban,44.642219,-63.578443
B3J,B3J3S8,Halifax,NS,Urban,44.64141,-63.568235
B3J,B3J3S9,Halifax,NS,Urban,44.640361,-63.586911
B3J,B3J3T1,Halifax,NS,Urban,44.64355214,-63.57823054
B3J,B3J3T2,Halifax,NS,Urban,44.64316079,-63.57639276
B3J,B3J3T3,Halifax,NS,Urban,44.64215056,-63.57852866
B3J,B3J3T4,Halifax,NS,Urban,44.641983,-63.578317
B3J,B3J3T5,Halifax,NS,Urban,44.641398,-63.577977
B3J,B3J3T6,Halifax,NS,Urban,44.64409308,-63.57933501
B3J,B3J3T7,Halifax,NS,Urban,44.651671,-63.572435
B3J,B3J3T8,Halifax,NS,Urban,44.64934864,-63.58302928
B3J,B3J3T9,Halifax,NS,Urban,44.648889,-63.576717
B3J,B3J3V1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3V2,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3V3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3V4,Halifax,NS,Urban,44.645446,-63.571721
B3J,B3J3W6,Halifax,NS,Urban,44.643882,-63.578395
B3J,B3J3W7,Halifax,NS,Urban,44.641999,-63.578455
B3J,B3J3W8,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3W9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3X1,Halifax,NS,Urban,44.651676,-63.572435
B3J,B3J3X2,Halifax,NS,Urban,44.64311147,-63.56923485
B3J,B3J3X3,Halifax,NS,Urban,44.6428134,-63.57035186
B3J,B3J3X4,Halifax,NS,Urban,44.647059,-63.57459
B3J,B3J3X5,Halifax,NS,Urban,44.650965,-63.579392
B3J,B3J3X6,Halifax,NS,Urban,44.651677,-63.572435
B3J,B3J3X7,Halifax,NS,Urban,44.64518626,-63.57301782
B3J,B3J3X8,Halifax,NS,Urban,44.64669,-63.576767
B3J,B3J3X9,Halifax,NS,Urban,44.643638,-63.574918
B3J,B3J3Y1,Halifax,NS,Urban,44.64111,-63.567721
B3J,B3J3Y2,Halifax,NS,Urban,44.6500975,-63.580677
B3J,B3J3Y3,Halifax,NS,Urban,44.645549,-63.576179
B3J,B3J3Y4,Halifax,NS,Urban,44.651678,-63.572435
B3J,B3J3Y5,Halifax,NS,Urban,44.65299,-63.578139
B3J,B3J3Y6,Halifax,NS,Urban,44.642654,-63.570995
B3J,B3J3Y7,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3Y8,Halifax,NS,Urban,44.64702,-63.57474
B3J,B3J3Y9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J3Z1,Halifax,NS,Urban,44.639034,-63.569911
B3J,B3J3Z2,Halifax,NS,Urban,44.643446,-63.569364
B3J,B3J3Z3,Halifax,NS,Urban,44.643696,-63.569504
B3J,B3J3Z4,Halifax,NS,Urban,44.643489,-63.569389
B3J,B3J3Z5,Halifax,NS,Urban,44.64106,-63.573772
B3J,B3J3Z6,Halifax,NS,Urban,44.646545,-63.576694
B3J,B3J3Z7,Halifax,NS,Urban,44.646633,-63.576343
B3J,B3J3Z8,Halifax,NS,Urban,44.647825,-63.573669
B3J,B3J3Z9,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J4A1,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J4A2,Halifax,NS,Urban,44.642783,-63.577842
B3J,B3J4A3,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J4A4,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J4A5,Halifax,NS,Urban,44.642505,-63.57927
B3J,B3J4A6,Halifax,NS,Urban,44.648416,-63.645986
B3J,B3J4A7,Halifax,NS,Urban,44.654267,-63.633006
B3J,B3J4A8,Halifax,NS,Urban,44.643909,-63.575456
B3J,B3J4A9,Halifax,NS,Urban,44.647678,-63.576553
B3J,B3J4B1,Halifax,NS,Urban,44.64311394,-63.5780093
B3J,B3J4B2,Halifax,NS,Urban,44.63968,-63.571616
B3J,B3J4B3,Halifax,NS,Urban,44.642881,-63.579908
B3J,B3J4B4,Halifax,NS,Urban,44.642943,-63.579937
B3J,B3J4B5,Halifax,NS,Urban,44.644683,-63.572755
B3K,B3K0A1,Halifax,NS,Urban,44.669418,-63.603499
B3K,B3K0A2,Halifax,NS,Urban,44.661942,-63.621845
B3K,B3K0A3,Halifax,NS,Urban,44.654088,-63.599018
B3K,B3K0A4,Halifax,NS,Urban,44.654846,-63.600234
B3K,B3K0A5,Halifax,NS,Urban,44.661873,-63.613818
B3K,B3K0A7,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0A8,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0A9,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0B1,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0B2,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0B4,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0B7,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K0C1,NA,NS,Urban,44.6602148,-63.6009502
B3K,B3K0W4,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K1A1,Halifax,NS,Urban,44.651448,-63.582121
B3K,B3K1A2,Halifax,NS,Urban,44.652053,-63.580884
B3K,B3K1A3,Halifax,NS,Urban,44.65138,-63.582645
B3K,B3K1A4,Halifax,NS,Urban,44.651224,-63.583007
B3K,B3K1A5,Halifax,NS,Urban,44.650837,-63.583926
B3K,B3K1A6,Halifax,NS,Urban,44.650932,-63.583693
B3K,B3K1A7,Halifax,NS,Urban,44.653495,-63.582189
B3K,B3K1A8,Halifax,NS,Urban,44.653084,-63.582826
B3K,B3K1A9,Halifax,NS,Urban,44.652767,-63.583325
B3K,B3K1B1,Halifax,NS,Urban,44.652771,-63.583319
B3K,B3K1B2,Halifax,NS,Urban,44.65237,-63.583943
B3K,B3K1B3,Halifax,NS,Urban,44.652219,-63.584175
B3K,B3K1B4,Halifax,NS,Urban,44.651759,-63.584884
B3K,B3K1B5,Halifax,NS,Urban,44.651305,-63.585593
B3K,B3K1B6,Halifax,NS,Urban,44.650858,-63.586276
B3K,B3K1B7,Halifax,NS,Urban,44.65411,-63.584046
B3K,B3K1B8,Halifax,NS,Urban,44.650795,-63.586375
B3K,B3K1B9,Halifax,NS,Urban,44.651776,-63.586382
B3K,B3K1C1,Halifax,NS,Urban,44.658629,-63.580579
B3K,B3K1C2,Halifax,NS,Urban,44.653255,-63.585441
B3K,B3K1C3,Halifax,NS,Urban,44.652986,-63.585842
B3K,B3K1C4,Halifax,NS,Urban,44.652696,-63.586277
B3K,B3K1C5,Halifax,NS,Urban,44.652695,-63.586279
B3K,B3K1C6,Halifax,NS,Urban,44.651778,-63.587688
B3K,B3K1C7,Halifax,NS,Urban,44.652105,-63.58718
B3K,B3K1C8,Halifax,NS,Urban,44.651469,-63.588808
B3K,B3K1C9,Halifax,NS,Urban,44.651399,-63.589211
B3K,B3K1E1,Halifax,NS,Urban,44.651322,-63.589603
B3K,B3K1E3,Halifax,NS,Urban,44.650885,-63.591873
B3K,B3K1E4,Halifax,NS,Urban,44.650635,-63.59299
B3K,B3K1E5,Halifax,NS,Urban,44.650741,-63.592555
B3K,B3K1E6,Halifax,NS,Urban,44.650524,-63.593505
B3K,B3K1E7,Halifax,NS,Urban,44.650192,-63.59223
B3K,B3K1E8,Halifax,NS,Urban,44.650193,-63.592227
B3K,B3K1E9,Halifax,NS,Urban,44.649544,-63.591918
B3K,B3K1G1,Halifax,NS,Urban,44.649546,-63.591912
B3K,B3K1G2,Halifax,NS,Urban,44.64868,-63.592193
B3K,B3K1G3,Halifax,NS,Urban,44.648846,-63.591546
B3K,B3K1G5,Halifax,NS,Urban,44.654197,-63.58768
B3K,B3K1G6,Halifax,NS,Urban,44.65431118,-63.58749353
B3K,B3K1G7,Halifax,NS,Urban,44.653612,-63.588554
B3K,B3K1G8,Halifax,NS,Urban,44.653727,-63.588388
B3K,B3K1G9,Halifax,NS,Urban,44.652781,-63.587812
B3K,B3K1H1,Halifax,NS,Urban,44.6524635,-63.588243
B3K,B3K1H2,Halifax,NS,Urban,44.6529825,-63.5889925
B3K,B3K1H3,Halifax,NS,Urban,44.653325,-63.588552
B3K,B3K1H4,Halifax,NS,Urban,44.652594,-63.589767
B3K,B3K1H5,Halifax,NS,Urban,44.652478,-63.589927
B3K,B3K1H6,Halifax,NS,Urban,44.653753,-63.589217
B3K,B3K1H7,Halifax,NS,Urban,44.653606,-63.58942
B3K,B3K1H8,Halifax,NS,Urban,44.6529,-63.590404
B3K,B3K1H9,Halifax,NS,Urban,44.652886,-63.590423
B3K,B3K1J1,Halifax,NS,Urban,44.652554,-63.590899
B3K,B3K1J2,Halifax,NS,Urban,44.652575,-63.59087
B3K,B3K1J3,Halifax,NS,Urban,44.652364,-63.591166
B3K,B3K1J4,Halifax,NS,Urban,44.652118,-63.591516
B3K,B3K1J5,Halifax,NS,Urban,44.654442,-63.590427
B3K,B3K1J6,Halifax,NS,Urban,44.654003,-63.59102
B3K,B3K1J8,Halifax,NS,Urban,44.657916,-63.586282
B3K,B3K1J9,Halifax,NS,Urban,44.657608,-63.586542
B3K,B3K1K1,Halifax,NS,Urban,44.65605,-63.590055
B3K,B3K1K2,Halifax,NS,Urban,44.656234,-63.589804
B3K,B3K1K4,Halifax,NS,Urban,44.655123,-63.591321
B3K,B3K1K5,Halifax,NS,Urban,44.654837,-63.591716
B3K,B3K1K6,Halifax,NS,Urban,44.654124,-63.592709
B3K,B3K1K7,Halifax,NS,Urban,44.653401,-63.593718
B3K,B3K1K8,Halifax,NS,Urban,44.653965,-63.592931
B3K,B3K1K9,Halifax,NS,Urban,44.653255,-63.593925
B3K,B3K1L1,Halifax,NS,Urban,44.65299974,-63.59428989
B3K,B3K1L2,Halifax,NS,Urban,44.652605,-63.594851
B3K,B3K1L3,Halifax,NS,Urban,44.652586,-63.594878
B3K,B3K1L4,Halifax,NS,Urban,44.652056,-63.595655
B3K,B3K1L5,Halifax,NS,Urban,44.651841,-63.595969
B3K,B3K1L6,Halifax,NS,Urban,44.654196,-63.594114
B3K,B3K1L7,Halifax,NS,Urban,44.654886,-63.593151
B3K,B3K1L8,Halifax,NS,Urban,44.654013,-63.594372
B3K,B3K1L9,Halifax,NS,Urban,44.653905,-63.594526
B3K,B3K1M1,Halifax,NS,Urban,44.653149,-63.595617
B3K,B3K1M2,Halifax,NS,Urban,44.652851,-63.5960535
B3K,B3K1M3,Halifax,NS,Urban,44.65241,-63.596699
B3K,B3K1M4,Halifax,NS,Urban,44.652408,-63.596702
B3K,B3K1M6,Halifax,NS,Urban,44.658582,-63.589097
B3K,B3K1M7,Halifax,NS,Urban,44.657622,-63.590469
B3K,B3K1M8,Halifax,NS,Urban,44.657198,-63.591186
B3K,B3K1N1,Halifax,NS,Urban,44.656647,-63.592032
B3K,B3K1N2,Halifax,NS,Urban,44.656645,-63.592035
B3K,B3K1N3,Halifax,NS,Urban,44.656143,-63.592744
B3K,B3K1N4,Halifax,NS,Urban,44.656156,-63.592726
B3K,B3K1N5,Halifax,NS,Urban,44.655897,-63.593095
B3K,B3K1N6,Halifax,NS,Urban,44.655366,-63.593865
B3K,B3K1N7,Halifax,NS,Urban,44.654747,-63.594729
B3K,B3K1N8,Halifax,NS,Urban,44.6542265,-63.5954665
B3K,B3K1N9,Halifax,NS,Urban,44.65467,-63.594836
B3K,B3K1P0,Halifax,NS,Urban,44.654163,-63.599209
B3K,B3K1P1,Halifax,NS,Urban,44.654128,-63.595605
B3K,B3K1P2,Halifax,NS,Urban,44.653645,-63.596293
B3K,B3K1P3,Halifax,NS,Urban,44.653641,-63.596299
B3K,B3K1P4,Halifax,NS,Urban,44.652647,-63.597874
B3K,B3K1P5,Halifax,NS,Urban,44.653518,-63.596475
B3K,B3K1P6,Halifax,NS,Urban,44.658346,-63.592883
B3K,B3K1P7,Halifax,NS,Urban,44.658352,-63.592875
B3K,B3K1P8,Halifax,NS,Urban,44.657747,-63.593651
B3K,B3K1P9,Halifax,NS,Urban,44.657677,-63.593742
B3K,B3K1R1,Halifax,NS,Urban,44.657803,-63.595106
B3K,B3K1R2,Halifax,NS,Urban,44.65756,-63.595443
B3K,B3K1R3,Halifax,NS,Urban,44.655881,-63.594467
B3K,B3K1R4,Halifax,NS,Urban,44.655548,-63.5949325
B3K,B3K1R5,Halifax,NS,Urban,44.656834,-63.595922
B3K,B3K1R6,Halifax,NS,Urban,44.65675,-63.596031
B3K,B3K1R7,Halifax,NS,Urban,44.656456,-63.596414
B3K,B3K1R8,Halifax,NS,Urban,44.6563085,-63.5966145
B3K,B3K1R9,Halifax,NS,Urban,44.654164,-63.599209
B3K,B3K1S0,Halifax,NS,Urban,44.662728,-63.590281
B3K,B3K1S1,Halifax,NS,Urban,44.655994,-63.598000999999996
B3K,B3K1S2,Halifax,NS,Urban,44.655687,-63.598417
B3K,B3K1S3,Halifax,NS,Urban,44.653905,-63.598977
B3K,B3K1S4,Halifax,NS,Urban,44.654537,-63.599962
B3K,B3K1S5,Halifax,NS,Urban,44.654524,-63.599978
B3K,B3K1S6,Halifax,NS,Urban,44.653926,-63.600745
B3K,B3K1S7,Halifax,NS,Urban,44.659474,-63.594454
B3K,B3K1S8,Halifax,NS,Urban,44.65946,-63.594473
B3K,B3K1S9,Halifax,NS,Urban,44.658877,-63.595258
B3K,B3K1T0,Halifax,NS,Urban,44.662729,-63.590281
B3K,B3K1T1,Halifax,NS,Urban,44.658544,-63.595702
B3K,B3K1T2,Halifax,NS,Urban,44.658385,-63.595928
B3K,B3K1T3,Halifax,NS,Urban,44.659323,-63.596023
B3K,B3K1T4,Halifax,NS,Urban,44.659996,-63.595229
B3K,B3K1T5,Halifax,NS,Urban,44.658905,-63.596548
B3K,B3K1T6,Halifax,NS,Urban,44.634586,-63.70417
B3K,B3K1T7,Halifax,NS,Urban,44.658142,-63.597581
B3K,B3K1T8,Halifax,NS,Urban,44.656701,-63.599514
B3K,B3K1T9,Halifax,NS,Urban,44.65724,-63.598847
B3K,B3K1V0,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K1V1,Halifax,NS,Urban,44.655331,-63.60125
B3K,B3K1V2,Halifax,NS,Urban,44.654853,-63.601908
B3K,B3K1V3,Halifax,NS,Urban,44.660397,-63.595866
B3K,B3K1V4,Halifax,NS,Urban,44.660416,-63.595841
B3K,B3K1V5,Halifax,NS,Urban,44.659432,-63.597164
B3K,B3K1V6,Halifax,NS,Urban,44.658752,-63.598104
B3K,B3K1V7,Halifax,NS,Urban,44.658545,-63.59841
B3K,B3K1V8,Halifax,NS,Urban,44.658518,-63.59845
B3K,B3K1V9,Halifax,NS,Urban,44.660882,-63.59653
B3K,B3K1W0,Halifax,NS,Urban,44.661422,-63.601738
B3K,B3K1W1,Halifax,NS,Urban,44.660881,-63.596531
B3K,B3K1W2,Halifax,NS,Urban,44.659972,-63.597787
B3K,B3K1W3,Halifax,NS,Urban,44.659971,-63.597788
B3K,B3K1W4,Halifax,NS,Urban,44.659104,-63.598981
B3K,B3K1W5,Halifax,NS,Urban,44.658769,-63.599614
B3K,B3K1W6,Halifax,NS,Urban,44.66385,-63.593699
B3K,B3K1W7,Halifax,NS,Urban,44.663479,-63.5942635
B3K,B3K1W8,Halifax,NS,Urban,44.662988,-63.59501
B3K,B3K1W9,Halifax,NS,Urban,44.662986,-63.595013
B3K,B3K1X1,Halifax,NS,Urban,44.661392,-63.597311
B3K,B3K1X2,Halifax,NS,Urban,44.661388,-63.597316
B3K,B3K1X3,Halifax,NS,Urban,44.660512,-63.598511
B3K,B3K1X4,Halifax,NS,Urban,44.659168,-63.6002
B3K,B3K1X5,Halifax,NS,Urban,44.659005,-63.600596
B3K,B3K1X6,Halifax,NS,Urban,44.661912,-63.598042
B3K,B3K1X7,Halifax,NS,Urban,44.661913,-63.59804
B3K,B3K1X8,Halifax,NS,Urban,44.659796,-63.601125
B3K,B3K1X9,Halifax,NS,Urban,44.660191,-63.600572
B3K,B3K1Y1,Halifax,NS,Urban,44.664051,-63.59477
B3K,B3K1Y2,Halifax,NS,Urban,44.664042,-63.594784
B3K,B3K1Y3,Halifax,NS,Urban,44.663482,-63.595651
B3K,B3K1Y4,Halifax,NS,Urban,44.66349,-63.595639
B3K,B3K1Y5,Halifax,NS,Urban,44.662074,-63.598223
B3K,B3K1Y6,Halifax,NS,Urban,44.663135,-63.596183
B3K,B3K1Y7,Halifax,NS,Urban,44.660803,-63.601606
B3K,B3K1Y8,Halifax,NS,Urban,44.660807,-63.601599
B3K,B3K1Y9,Halifax,NS,Urban,44.660476,-63.602303
B3K,B3K1Z1,Halifax,NS,Urban,44.6642645,-63.595884
B3K,B3K1Z2,Halifax,NS,Urban,44.664374,-63.59571
